fall_term,campus,atp_code,cds_code,high_school,city,county,cde_district,zip,lat,lon,charter,applicants,admits,enrollees,admit_rate,yield_rate,applicant_gpa,admit_gpa,enrollee_gpa,adm_african_american,adm_american_indian,adm_asian,adm_domestic_unknown,adm_hispanic_latinx,adm_int_l,adm_pacific_islander,adm_white,app_african_american,app_american_indian,app_asian,app_domestic_unknown,app_hispanic_latinx,app_int_l,app_pacific_islander,app_white,enr_african_american,enr_american_indian,enr_asian,enr_domestic_unknown,enr_hispanic_latinx,enr_int_l,enr_pacific_islander,enr_white,school_type,match_method,cohort_students,graduates,grad_rate,ag_completers,ag_completion_rate,hs_completers,college_going_rate,enrolled_uc,enrolled_csu,enrolled_ccc,enrolled_in_state_private,enrolled_out_of_state,enrollment_k12,frpm_count,frpm_pct,caaspp_ela_mean_score,caaspp_mathematics_mean_score,caaspp_ela_pct_met,caaspp_mathematics_pct_met,expected_admit_rate,admit_rate_residual,peer_cohort_students,peer_ag_completers,peer_applicants,peer_admits,peer_enrollees
2005,Universitywide,51423,1612000133397.0,GRANADA HIGH SCHOOL,Livermore,Alameda,Livermore Valley Joint Unified,94550-4066,37.675206,-121.78984,N,89.0,74.0,50.0,0.8314606741573034,0.6756756756756757,3.979382716,4.016692308,4.06942029,,,13.0,8.0,4.0,,,46.0,,,16.0,9.0,8.0,,,53.0,,,11.0,6.0,,,,30.0,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,51120,41688904132817.0,HALF MOON BAY HIGH SCHOOL,Half Moon Bay,San Mateo,Cabrillo Unified,94019,37.473215,-122.42846,N,42.0,38.0,22.0,0.9047619047619048,0.5789473684210527,4.022533333,4.112622951,4.133214286,,,,8.0,,,,22.0,,,,8.0,,,,26.0,,,,4.0,,,,14.0,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,51150,1611920133629.0,HAYWARD HIGH SCHOOL,Hayward,Alameda,Hayward Unified,94541-5314,37.672677,-122.06992,N,52.0,34.0,19.0,0.6538461538461539,0.5588235294117647,3.600363636,3.700930233,3.861578947,8.0,,5.0,,8.0,,,10.0,10.0,,9.0,,14.0,,,14.0,3.0,,,,6.0,,,6.0,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,51160,49753904932554.0,HEALDSBURG HIGH SCHOOL,Healdsburg,Sonoma,Healdsburg Unified,95448-3449,38.621437,-122.86803,N,33.0,32.0,16.0,0.9696969696969696,0.5,3.87125,3.966744186,4.094736842,,,,,,,,26.0,,,,,,,,27.0,,,,,,,,11.0,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,52347,43696414332904.0,HENRY M GUNN SENIOR HIGH SCHL,Palo Alto,Santa Clara,Palo Alto Unified,94306-3827,37.399966,-122.13179,N,260.0,235.0,129.0,0.903846153846154,0.548936170212766,3.993281734,4.035697674,4.037534247,,,101.0,19.0,10.0,,,99.0,,,113.0,21.0,12.0,,,107.0,,,65.0,11.0,5.0,,,45.0,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,53088,43696664330080.0,HENRY T GUNDERSON HIGH SCHOOL,San Jose,Santa Clara,San Jose Unified,95136-2830,37.258238,-121.85269,N,30.0,26.0,12.0,0.8666666666666667,0.4615384615384615,3.938409091,4.033666667,4.208461538,,,9.0,,10.0,,,4.0,,,11.0,,11.0,,,5.0,,,6.0,,3.0,,,,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,51206,7617960730598.0,HERCULES HIGH SCHOOL,Hercules,Contra Costa,West Contra Costa Unified,94547-1554,37.99974,-122.25197,N,66.0,56.0,40.0,0.8484848484848485,0.7142857142857143,3.799868421,3.984285714,4.168181818,4.0,,36.0,,5.0,,,6.0,5.0,,43.0,,5.0,,,7.0,,,28.0,,3.0,,,4.0,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,53165,41690474133070.0,HILLSDALE HIGH SCHOOL,San Mateo,San Mateo,San Mateo Union High,94403-3800,37.532228,-122.31511,N,68.0,62.0,38.0,0.9117647058823528,0.6129032258064516,3.961548387,4.010964912,4.139512195,,,20.0,,9.0,,,26.0,,,21.0,,10.0,,,29.0,,,13.0,,5.0,,,17.0,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,53462,43694684333316.0,HOMESTEAD HIGH SCHOOL,Cupertino,Santa Clara,Fremont Union High,95014-0203,37.3366,-122.04887,N,202.0,189.0,119.0,0.9356435643564356,0.6296296296296297,3.994959128,4.040878378,4.093305785,,,91.0,10.0,6.0,4.0,,77.0,,,95.0,13.0,7.0,6.0,,79.0,,,68.0,6.0,,3.0,,39.0,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,53087,43694274330031.0,INDEPENDENCE HIGH SCHOOL,San Jose,Santa Clara,East Side Union High,95133-1703,37.370953,-121.85602,N,146.0,129.0,78.0,0.8835616438356164,0.6046511627906976,3.892678571,3.970224719,4.118235294,,,106.0,7.0,6.0,,,9.0,,,120.0,7.0,8.0,,,9.0,,,69.0,,3.0,,,3.0,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,52956,,INTERNATIONAL STUDIES ACADEMY,San Francisco,San Francisco,,,,,,19.0,15.0,9.0,0.7894736842105263,0.6,,,,,,9.0,,,,,,5.0,,9.0,,,,,,,,8.0,,,,,,,unmatched,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,50968,1611760134270.0,IRVINGTON HIGH SCHOOL,Fremont,Alameda,Fremont Unified,94538-3353,37.522654,-121.96902,N,126.0,112.0,72.0,0.8888888888888888,0.6428571428571429,3.898986301,3.923579882,3.97122093,,,72.0,16.0,4.0,,,16.0,,,82.0,18.0,6.0,,,16.0,,,52.0,9.0,,,,8.0,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,53090,43694274333639.0,JAMES LICK HIGH SCHOOL,San Jose,Santa Clara,East Side Union High,95127-1933,37.368046,-121.83009,N,14.0,13.0,4.0,0.9285714285714286,0.3076923076923077,4.001666667,4.052666667,,,,,,11.0,,,,,,,,12.0,,,,,,,,4.0,,,,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,50969,1612420134668.0,JAMES LOGAN HIGH SCHOOL,Union City,Alameda,New Haven Unified,94587-3321,37.592494,-122.02604,N,195.0,173.0,103.0,0.8871794871794871,0.5953757225433526,3.836853448,3.908378378,4.022268041,10.0,,125.0,10.0,10.0,,,12.0,16.0,,137.0,11.0,12.0,,,13.0,8.0,,83.0,3.0,4.0,,,,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,50720,41689244133393.0,JEFFERSON HIGH SCHOOL,Daly City,San Mateo,Jefferson Union High,94014-2035,37.695804,-122.46473,N,22.0,19.0,7.0,0.8636363636363636,0.3684210526315789,3.84,3.919782609,4.159375,,,12.0,,6.0,,,,,,13.0,,8.0,,,,,,4.0,,,,,,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,53690,48705814830147.0,JESSE M BETHEL HIGH SCHOOL,Vallejo,Solano,Vallejo City Unified,94591-8367,38.116993,-122.2019,N,21.0,13.0,9.0,0.6190476190476191,0.6923076923076923,3.738085106,3.921612903,4.103333333,3.0,,7.0,,,,,,5.0,,11.0,,,,,,,,6.0,,,,,,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,50966,1611760134452.0,JOHN F KENNEDY HIGH SCHOOL,Fremont,Alameda,Fremont Unified,94538-1913,37.528399,-121.98312,N,33.0,30.0,17.0,0.9090909090909092,0.5666666666666667,3.828163265,3.886282051,4.0,,,19.0,,,,,4.0,,,20.0,,,,,6.0,,,12.0,,,,,,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,52630,7617960733659.0,JOHN F KENNEDY HIGH SCHOOL,Richmond,Contra Costa,West Contra Costa Unified,94804-3399,37.925364,-122.32931,N,10.0,6.0,6.0,0.6,1.0,3.655,3.781666667,3.760833333,,,,,,,,,,,,,,,,,,,,,,,,,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,52960,38684783834769.0,JOHN O'CONNELL HIGH SCHOOL,San Francisco,San Francisco,San Francisco Unified,94110-2010,37.759631,-122.41468,N,17.0,14.0,6.0,0.8235294117647058,0.4285714285714285,3.488571429,3.598,,,,,,10.0,,,,,,,,13.0,,,,,,,,4.0,,,,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,50710,7616970737023.0,JOHN SWETT HIGH SCHOOL,Crockett,Contra Costa,John Swett Unified,94525-1426,38.052381,-122.22105,N,9.0,7.0,5.0,0.7777777777777778,0.7142857142857143,3.922941176,4.009333333,4.206,,,3.0,,,,,,,,5.0,,,,,,,,3.0,,,,,,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,53680,7616300733725.0,LAS LOMAS HIGH SCHOOL,Walnut Creek,Contra Costa,Acalanes Union High,94596-5319,37.890139,-122.05741,N,118.0,109.0,62.0,0.923728813559322,0.5688073394495413,3.938159204,4.027852349,4.126956522,,,16.0,7.0,7.0,,,76.0,,,17.0,8.0,8.0,,,81.0,,,9.0,4.0,,,,45.0,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,52968,,LEADERSHIP HIGH SCHOOL,San Francisco,San Francisco,,,,,,20.0,19.0,10.0,0.95,0.5263157894736842,,,,,,9.0,,,,,,,,10.0,,,,,,,,6.0,,,,,,,unmatched,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,53882,,LEADERSHIP PREPARATORY HS,Oakland,Alameda,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unmatched,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,53092,43694014330239.0,LEIGH HIGH SCHOOL,San Jose,Santa Clara,Campbell Union High,95124-5616,37.24331,-121.92258,N,85.0,82.0,45.0,0.9647058823529412,0.5487804878048781,3.921735537,3.969705882,4.028695652,,,21.0,5.0,6.0,,,49.0,,,21.0,6.0,6.0,,,51.0,,,13.0,4.0,,,,27.0,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,53091,43696664333522.0,LELAND HIGH SCHOOL,San Jose,Santa Clara,San Jose Unified,95120-2142,37.220338,-121.84737,N,201.0,190.0,130.0,0.945273631840796,0.6842105263157895,3.964208333,4.016565657,4.10183908,,,117.0,17.0,10.0,,,41.0,,,125.0,17.0,11.0,,,43.0,,,90.0,13.0,5.0,,,19.0,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,50375,7617210733980.0,LIBERTY HIGH SCHOOL,Brentwood,Contra Costa,Liberty Union High,94513-1132,37.934897,-121.6951,N,40.0,30.0,14.0,0.75,0.4666666666666667,3.795181818,3.950704225,4.056086957,,,4.0,,5.0,,,20.0,,,5.0,,7.0,,,26.0,,,,,,,,10.0,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,52212,1612590130575.0,LIFE ACADEMY HIGH SCHOOL,Oakland,Alameda,Oakland Unified,94601-3124,37.784286,-122.21676,N,17.0,13.0,10.0,0.7647058823529411,0.7692307692307693,3.513181818,3.646875,3.902222222,,,7.0,,4.0,,,,,,8.0,,5.0,,,,,,6.0,,3.0,,,,K-12 Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,52060,43695834333951.0,LIVE OAK HIGH SCHOOL,Morgan Hill,Santa Clara,Morgan Hill Unified,95037-3217,37.146484,-121.63401,N,68.0,58.0,31.0,0.8529411764705882,0.5344827586206896,3.855517241,3.936875,3.990909091,,,15.0,,7.0,,,31.0,,,17.0,,7.0,,,38.0,,,11.0,,6.0,,,12.0,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,51425,1612000134536.0,LIVERMORE HIGH SCHOOL,Livermore,Alameda,Livermore Valley Joint Unified,94550-3298,37.680526,-121.76173,N,73.0,67.0,30.0,0.9178082191780822,0.4477611940298507,3.957647059,4.017160494,4.0525,,,14.0,,8.0,,,40.0,,,14.0,,9.0,,,44.0,,,9.0,,,,,17.0,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,51510,43696094334116.0,LOS ALTOS HIGH SCHOOL,Los Altos,Santa Clara,Mountain View-Los Altos Union High,94022-2206,37.384992,-122.10918,N,154.0,145.0,86.0,0.9415584415584416,0.593103448275862,3.944414414,3.995291971,4.018222222,,,50.0,9.0,10.0,,,72.0,,,52.0,11.0,11.0,,,76.0,,,35.0,6.0,4.0,,,39.0,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,51855,43695344334371.0,LOS GATOS HIGH SCHOOL,Los Gatos,Santa Clara,Los Gatos-Saratoga Union High,95030-6917,37.221218,-121.97707,N,127.0,115.0,60.0,0.905511811023622,0.5217391304347826,3.91347079,3.96463964,4.044318182,,,22.0,9.0,7.0,,,75.0,,,22.0,11.0,7.0,,,85.0,,,14.0,7.0,6.0,,,32.0,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,52970,38684783833407.0,LOWELL HIGH SCHOOL,San Francisco,San Francisco,San Francisco Unified,94132-1401,37.731044,-122.48355,N,516.0,475.0,337.0,0.9205426356589148,0.7094736842105264,3.872692308,3.958579088,4.050945274,5.0,,355.0,32.0,17.0,,,65.0,6.0,,384.0,34.0,22.0,,,68.0,,,267.0,19.0,5.0,,,44.0,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,53463,43694684334421.0,LYNBROOK HIGH SCHOOL,San Jose,Santa Clara,Fremont Union High,95129-4172,37.300713,-122.00647,N,264.0,249.0,172.0,0.9431818181818182,0.6907630522088354,4.05754386,4.068233333,4.074123711,,,193.0,13.0,8.0,8.0,,27.0,,,204.0,13.0,9.0,9.0,,29.0,,,137.0,8.0,5.0,5.0,,17.0,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,53002,,MACSA ACADEMIA CALMECAC,San Jose,Santa Clara,,,,,,21.0,6.0,4.0,0.2857142857142857,0.6666666666666666,,,,,,,,6.0,,,,,,,,20.0,,,,,,,,4.0,,,,,unmatched,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,53833,48705814830196.0,MARE ISLAND TECHNOLOGY ACADEMY,Vallejo,Solano,Vallejo City Unified,94589-1825,38.150659,-122.24556,Y,6.0,3.0,,0.5,,3.805,3.785333333,3.854,,,,,,,,,,,,,,,,,,,,,,,,,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,53386,49709204930244.0,MARIA CARRILLO HIGH SCHOOL,Santa Rosa,Sonoma,Santa Rosa High,95409-2787,38.478707,-122.66132,N,55.0,50.0,24.0,0.9090909090909092,0.48,3.866336634,3.980142857,4.053666667,,,4.0,6.0,,,,36.0,,,5.0,8.0,,,,37.0,,,,4.0,,,,17.0,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,52220,1612590110189.0,MCCLYMONDS HIGH SCHOOL,Oakland,Alameda,Oakland Unified,94607-3415,37.817864,-122.27863,N,18.0,7.0,7.0,0.3888888888888889,1.0,3.547647059,3.791111111,,4.0,,,,,,,,11.0,,,,,,,,4.0,,,,,,,,High Schools (Public),name_city,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,50170,41690624133716.0,MENLO ATHERTON HIGH SCHOOL,Atherton,San Mateo,Sequoia Union High,94025-3438,37.459107,-122.17331,N,167.0,155.0,76.0,0.9281437125748504,0.4903225806451612,3.925689655,3.977904192,3.976119403,3.0,,14.0,13.0,12.0,,,111.0,5.0,,14.0,16.0,13.0,,,117.0,,,7.0,7.0,4.0,,,55.0,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,52243,,MERRITT MIDDLE COLLEGE HS,Oakland,Alameda,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unmatched,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,53204,7617960730291.0,MIDDLE COLLEGE HIGH SCHOOL,San Pablo,Contra Costa,West Contra Costa Unified,94806-3195,37.968886,-122.34215,N,18.0,10.0,6.0,0.5555555555555556,0.6,4.013809524,4.04372549,4.172758621,,,8.0,,,,,,,,11.0,,,,,,,,5.0,,,,,,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,51972,41690474134557.0,MILLS HIGH SCHOOL,Millbrae,San Mateo,San Mateo Union High,94030-3024,37.593162,-122.38911,N,125.0,108.0,72.0,0.864,0.6666666666666666,3.925477707,3.99,4.083013699,,,84.0,5.0,,,,14.0,,,96.0,5.0,,,,17.0,,,59.0,3.0,,,,6.0,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,51978,43733874334470.0,MILPITAS HIGH SCHOOL,Milpitas,Santa Clara,Milpitas Unified,95035-3221,37.450802,-121.89981,N,151.0,132.0,85.0,0.8741721854304636,0.6439393939393939,3.843250883,3.878059072,3.984326923,,,113.0,5.0,,,,8.0,,,131.0,5.0,,,,8.0,,,77.0,3.0,,,,4.0,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,52282,7616300734244.0,MIRAMONTE HIGH SCHOOL,Orinda,Contra Costa,Acalanes Union High,94563-4330,37.842329,-122.14438,N,195.0,177.0,84.0,0.9076923076923076,0.4745762711864407,4.00685567,4.016322581,4.053333333,,,38.0,17.0,6.0,,,112.0,,,39.0,21.0,9.0,,,122.0,,,22.0,8.0,3.0,,,49.0,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,50970,1611760135244.0,MISSION SAN JOSE HIGH SCHOOL,Fremont,Alameda,Fremont Unified,94539-4799,37.54504,-121.93193,N,298.0,283.0,199.0,0.9496644295302014,0.7031802120141343,3.863342697,3.917468354,3.953564356,,,226.0,16.0,5.0,,,29.0,,,238.0,18.0,5.0,,,30.0,,,166.0,11.0,3.0,,,14.0,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,52980,38684783834082.0,MISSION SENIOR HIGH SCHOOL,San Francisco,San Francisco,San Francisco Unified,94114-2614,37.761403,-122.42728,N,33.0,24.0,13.0,0.7272727272727273,0.5416666666666666,3.8191,3.830103093,3.967916667,,,16.0,,5.0,,,,,,20.0,,8.0,,,,,,10.0,,,,,,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,53466,43694684334462.0,MONTA VISTA HIGH SCHOOL,Cupertino,Santa Clara,Fremont Union High,95014-4055,37.315469,-122.05719,N,336.0,320.0,198.0,0.9523809523809524,0.61875,3.980810811,4.014362018,4.041086957,,,238.0,18.0,5.0,10.0,,48.0,,,246.0,18.0,5.0,13.0,,53.0,,,152.0,14.0,3.0,6.0,,23.0,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,50727,7618040734368.0,MONTE VISTA HIGH SCHOOL,Danville,Contra Costa,San Ramon Valley Unified,94526-1129,37.844787,-121.98231,N,193.0,184.0,90.0,0.9533678756476685,0.4891304347826087,3.858779661,3.884827586,3.973269231,,,57.0,22.0,9.0,,,87.0,,,59.0,23.0,10.0,,,92.0,,,37.0,9.0,5.0,,,38.0,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,53328,49709204934154.0,MONTGOMERY HIGH SCHOOL,Santa Rosa,Sonoma,Santa Rosa High,95405-6934,38.439925,-122.68535,N,106.0,102.0,50.0,0.9622641509433962,0.4901960784313725,3.862075472,3.928648649,4.16,4.0,,16.0,7.0,7.0,,,67.0,5.0,,18.0,7.0,8.0,,,67.0,3.0,,10.0,3.0,,,,32.0,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,50660,7617540734566.0,MOUNT DIABLO HIGH SCHOOL,Concord,Contra Costa,Mt. Diablo Unified,94520-2251,37.98288,-122.03631,N,11.0,10.0,8.0,0.9090909090909092,0.8,3.711666667,3.842692308,4.10375,,,5.0,,,,,,,,5.0,,,,,,,,4.0,,,,,,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,51153,1611920135319.0,MOUNT EDEN HIGH SCHOOL,Hayward,Alameda,Hayward Unified,94545-4662,37.625313,-122.09056,N,73.0,55.0,31.0,0.7534246575342466,0.5636363636363636,3.836185567,3.876707317,3.943571429,,,28.0,,17.0,,,5.0,,,38.0,,21.0,,,6.0,,,15.0,,11.0,,,,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,53094,43694274334900.0,MOUNT PLEASANT HIGH SCHOOL,San Jose,Santa Clara,East Side Union High,95127-4760,37.345646,-121.80948,N,63.0,55.0,32.0,0.873015873015873,0.5818181818181818,3.858205128,3.892571429,4.055714286,,,41.0,,10.0,,,,,,47.0,,12.0,,,,,,24.0,,6.0,,,,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,52075,43696094334728.0,MOUNTAIN VIEW HIGH SCHOOL,Mountain View,Santa Clara,Mountain View-Los Altos Union High,94040-4559,37.358192,-122.06863,N,141.0,136.0,63.0,0.9645390070921984,0.4632352941176471,3.94516129,3.994330709,4.069090909,,,46.0,13.0,6.0,,,69.0,,,49.0,13.0,6.0,,,70.0,,,23.0,3.0,3.0,,,33.0,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,52085,28662662835601.0,NAPA HIGH SCHOOL,Napa,Napa,Napa Valley Unified,94558-4931,38.30909,-122.29599,N,68.0,67.0,35.0,0.9852941176470588,0.5223880597014925,3.802037037,3.935789474,4.134285714,,,,6.0,12.0,,,46.0,,,,6.0,12.0,,,47.0,,,,4.0,5.0,,,25.0,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,52102,28662662830115.0,NEW TECHNOLOGY HIGH SCHOOL,Napa,Napa,Napa Valley Unified,94559-1808,38.304466,-122.28867,N,15.0,13.0,9.0,0.8666666666666667,0.6923076923076923,3.8325,3.949166667,3.968333333,,,5.0,,,,,8.0,,,5.0,,,,,9.0,,,4.0,,,,,5.0,Alternative Schools of Choice,uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,52114,1612340130054.0,NEWARK MEMORIAL HIGH SCHOOL,Newark,Alameda,Newark Unified,94560-5007,37.522095,-122.00175,N,43.0,35.0,18.0,0.813953488372093,0.5142857142857142,4.044886364,4.103676471,4.179714286,,,16.0,,8.0,,,6.0,,,21.0,,8.0,,,6.0,,,8.0,,3.0,,,3.0,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,50666,7617540730044.0,NORTHGATE HIGH SCHOOL,Walnut Creek,Contra Costa,Mt. Diablo Unified,94598-4599,37.910096,-122.00698,N,151.0,137.0,78.0,0.9072847682119204,0.5693430656934306,3.98247191,4.025174825,4.0908,,,66.0,8.0,5.0,,,54.0,,,69.0,9.0,5.0,,,61.0,,,49.0,4.0,,,,22.0,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,52170,21654172132272.0,NOVATO HIGH SCHOOL,Novato,Marin,Novato Unified,94947-4499,38.090633,-122.57293,N,60.0,58.0,27.0,0.9666666666666668,0.4655172413793103,3.856213592,3.959733333,4.1,,,9.0,,4.0,,,40.0,,,10.0,,5.0,,,40.0,,,5.0,,,,,18.0,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,53099,43694274335204.0,OAK GROVE HIGH SCHOOL,San Jose,Santa Clara,East Side Union High,95123-2048,37.251575,-121.81892,N,73.0,64.0,44.0,0.8767123287671232,0.6875,3.916571429,4.024716981,4.159565217,,,48.0,,4.0,,,6.0,,,53.0,,7.0,,,6.0,,,34.0,,3.0,,,4.0,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,52225,1612590135905.0,OAKLAND HIGH SCHOOL,Oakland,Alameda,Oakland Unified,94610-3930,37.80529,-122.23652,N,86.0,64.0,45.0,0.7441860465116279,0.703125,3.80728,3.9347,4.07490566,,,54.0,,5.0,,,,,,72.0,,6.0,,,,,,40.0,,3.0,,,,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,52240,1612590136051.0,OAKLAND TECHNICAL HIGH SCHOOL,Oakland,Alameda,Oakland Unified,94611-4612,37.831725,-122.25413,N,72.0,62.0,37.0,0.8611111111111112,0.5967741935483871,3.804770992,3.874766355,3.975517241,8.0,,30.0,,5.0,,,16.0,15.0,,32.0,,6.0,,,16.0,4.0,,22.0,,3.0,,,7.0,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,52308,41689244135075.0,OCEANA HIGH SCHOOL,Pacifica,San Mateo,Jefferson Union High,94044-2436,37.636896,-122.48687,N,29.0,26.0,15.0,0.896551724137931,0.5769230769230769,4.033174603,4.061509434,4.183,,,16.0,,,,,,,,18.0,,,,,,,,11.0,,,,,,Alternative Schools of Choice,uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,52350,43696414335782.0,PALO ALTO SENIOR HIGH SCHOOL,Palo Alto,Santa Clara,Palo Alto Unified,94301-2321,37.437857,-122.15779,N,228.0,212.0,94.0,0.9298245614035088,0.4433962264150943,3.992330383,4.025779468,4.056585366,4.0,,61.0,25.0,5.0,,,112.0,5.0,,66.0,26.0,6.0,,,120.0,,,32.0,14.0,,,,44.0,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Universitywide,52460,49708624935151.0,PETALUMA HIGH SCHOOL,Petaluma,Sonoma,Petaluma Joint Union High,94952-2516,38.227913,-122.64619,N,48.0,44.0,30.0,0.9166666666666666,0.6818181818181818,3.962727273,4.023666667,4.141071429,,,7.0,,,,,31.0,,,7.0,,,,,34.0,,,5.0,,,,,20.0,High Schools (Public),uc_directory_atp,,,,,,,,,,,,,,,,,,,,,,,,,,
